name,iso_num,iso_2,iso_3,ioc_cc,fifa_cc,wiki_data_id,wiki_id
Guernsey,,,,,,Q3311985,Guernsey
Isle of Man,,,,,,Q9676,Isle of Man
Israel,,,,,,Q801,Israel
Italy,,,,,,Q38,Italy
Ivory Coast,,,,,,Q1008,Ivory Coast
Jamaica,,,,,,Q766,Jamaica
Japan,,,,,,Q17,Japan
Jersey,,,,,,Q785,Jersey
Jordan,,,,,,Q810,Jordan
Kazakhstan,,,,,,Q232,Kazakhstan
Kenya,,,,,,Q114,Kenya
Kiribati,,,,,,Q710,Kiribati
Kosovo,,,,,,Q1246,Kosovo
Kuwait,,,,,,Q817,Kuwait
Kyrgyzstan,,,,,,Q813,Kyrgyzstan
Laos,,,,,,Q819,Laos
Latvia,,,,,,Q211,Latvia
Lebanon,,,,,,Q822,Lebanon
Lesotho,,,,,,Q1013,Lesotho
Liberia,,,,,,Q1014,Liberia
Libya,,,,,,Q1016,Libya
Liechtenstein,,,,,,Q347,Liechtenstein
Lithuania,,,,,,Q37,Lithuania
Luxembourg,,,,,,Q32,Luxembourg
Macau,,,,,,Q14773,Macau
Madagascar,,,,,,Q1019,Madagascar
Malawi,,,,,,Q1020,Malawi
Malaysia,,,,,,Q833,Malaysia
Maldives,,,,,,Q826,Maldives
Mali,,,,,,Q912,Mali
Malta,,,,,,Q233,Malta
Marshall Islands,,,,,,Q709,Marshall Islands
Martinique,,,,,,Q17054,Martinique
Mauritania,,,,,,Q1025,Mauritania
Mauritius,,,,,,Q1027,Mauritius
Mexico,,,,,,Q96,Mexico
Moldova,,,,,,Q217,Moldova
Monaco,,,,,,Q235,Monaco
Mongolia,,,,,,Q711,Mongolia
Montenegro,,,,,,Q236,Montenegro
Montserrat,,,,,,Q13353,Montserrat
Morocco,,,,,,Q1028,Morocco
Mozambique,,,,,,Q1029,Mozambique
Myanmar,,,,,,Q836,Myanmar
Namibia,,,,,,Q1030,Namibia
Nauru,,,,,,Q697,Nauru
Navassa Island,,,,,,Q25359,Navassa Island
Nepal,,,,,,Q837,Nepal
Netherlands,,,,,,Q55,Netherlands
New Zealand,,,,,,Q664,New Zealand
Nicaragua,,,,,,Q811,Nicaragua
Niger,,,,,,Q1032,Niger
Nigeria,,,,,,Q1033,Nigeria
North Korea,,,,,,Q423,North Korea
North Macedonia,,,,,,Q221,North Macedonia
Northern Cyprus,,,,,,Q23681,Northern Cyprus
Northern Ireland,,,,,,Q26,Northern Ireland
Norway,,,,,,Q20,Norway
Oman,,,,,,Q842,Oman
Pakistan,,,,,,Q843,Pakistan
Palau,,,,,,Q695,Palau
Panama,,,,,,Q804,Panama
Papua New Guinea,,,,,,Q691,Papua New Guinea
Paraguay,,,,,,Q733,Paraguay
Peru,,,,,,Q419,Peru
Philippines,,,,,,Q928,Philippines
Poland,,,,,,Q36,Poland
Portugal,,,,,,Q45,Portugal
Puerto Rico,,,,,,Q1183,Puerto Rico
Qatar,,,,,,Q846,Qatar
Republic of the Congo,,,,,,Q971,Republic of the Congo
Romania,,,,,,Q218,Romania
Russia,,,,,,Q159,Russia
Rwanda,,,,,,Q1037,Rwanda
Saba,,,,,,Q25528,Saba
Sahrawi Arab Democratic Republic,,,,,,Q40362,Sahrawi Arab Democratic Republic
Saint Barthelemy,,,,,,Q25362,Saint Barthélemy
Saint Kitts and Nevis,,,,,,Q763,Saint Kitts and Nevis
Saint Lucia,,,,,,Q760,Saint Lucia
Saint Martin,,,,,,Q126125,Saint Martin
Saint Pierre and Miquelon,,,,,,Q34617,Saint Pierre and Miquelon
Saint Vincent and the Grenadines,,,,,,Q757,Saint Vincent and the Grenadines
Samoa,,,,,,Q683,Samoa
San Marino,,,,,,Q238,San Marino
Saudi Arabia,,,,,,Q851,Saudi Arabia
Scotland,,,,,,Q22,Scotland
Senegal,,,,,,Q1041,Senegal
Serbia,,,,,,Q403,Serbia
Seychelles,,,,,,Q1042,Seychelles
Sierra Leone,,,,,,Q1044,Sierra Leone
Singapore,,,,,,Q334,Singapore
Sint Eustatius,,,,,,Q26180,Sint Eustatius
Sint Maarten,,,,,,Q26273,Sint Maarten
Slovakia,,,,,,Q214,Slovakia
Slovenia,,,,,,Q215,Slovenia
Solomon Islands,,,,,,Q685,Solomon Islands
Somalia,,,,,,Q1045,Somalia
Somaliland,,,,,,Q34754,Somaliland
South Africa,,,,,,Q258,South Africa
South Georgia and the South Sandwich Islands,,,,,,Q35086,South Georgia and the South Sandwich Islands
South Korea,,,,,,Q884,South Korea
South Ossetia,,,,,,Q23427,South Ossetia
South Sudan,,,,,,Q958,South Sudan
Spain,,,,,,Q29,Spain
Sri Lanka,,,,,,Q854,Sri Lanka
State of Palestine,,,,,,Q219060,State of Palestine
Sudan,,,,,,Q1049,Sudan
Suriname,,,,,,Q730,Suriname
Svalbard,,,,,,Q25231,Svalbard
Sweden,,,,,,Q34,Sweden
Switzerland,,,,,,Q39,Switzerland
Syria,,,,,,Q858,Syria
São Tomé and Príncipe,,,,,,Q1039,São Tomé and Príncipe
Taiwan,,,,,,Q865,Taiwan
Tajikistan,,,,,,Q863,Tajikistan
Tanzania,,,,,,Q924,Tanzania
Thailand,,,,,,Q869,Thailand
The Bahamas,,,,,,Q778,The Bahamas
The Gambia,,,,,,Q1005,The Gambia
Togo,,,,,,Q945,Togo
Tonga,,,,,,Q678,Tonga
Transnistria,,,,,,Q907112,Transnistria
Trinidad and Tobago,,,,,,Q754,Trinidad and Tobago
Tunisia,,,,,,Q948,Tunisia
Turkey,,,,,,Q43,Turkey
Turkmenistan,,,,,,Q874,Turkmenistan
Turks and Caicos Islands,,,,,,Q18221,Turks and Caicos Islands
Tuvalu,,,,,,Q672,Tuvalu
Uganda,,,,,,Q1036,Uganda
Ukraine,,,,,,Q212,Ukraine
United Arab Emirates,,,,,,Q878,United Arab Emirates
United Kingdom,,,,,,Q145,United Kingdom
United States,,,,,,Q30,United States
United States Virgin Islands,,,,,,Q11703,United States Virgin Islands
Unknown,,,,,,Q400506,Unknown
Uruguay,,,,,,Q77,Uruguay
Uzbekistan,,,,,,Q265,Uzbekistan
Vanuatu,,,,,,Q686,Vanuatu
Vatican City,,,,,,Q237,Vatican City
Venezuela,,,,,,Q717,Venezuela
Vietnam,,,,,,Q881,Vietnam
Wales,,,,,WAL,Q25,Wales
Yemen,,,,,,Q805,Yemen
Zambia,,,,,,Q953,Zambia
Zimbabwe,,,,,,Q954,Zimbabwe
Åland,,,,,,Q5689,Åland
آيسلندا,,,,,,Q189,آيسلندا
أبخازيا,,,,,,Q23334,أبخازيا
أذربيجان,,,,,,Q227,أذربيجان
أرمينيا,,,,,,Q399,أرمينيا
أروبا,,,,,,Q21203,أروبا
أستراليا,,,,,,Q408,أستراليا
أفغانستان,004,AF,AFG,AFG,AFG,Q889,أفغانستان
أكروتيري ودكليا,,,,,,Q37362,أكروتيري ودكليا
ألبانيا,,,,,,Q222,ألبانيا
ألمانيا,,,,,,Q183,ألمانيا
أنتيغوا وباربودا,,,,,,Q781,أنتيغوا وباربودا
أندورا,,,,,,Q228,أندورا
أنغولا,,,,,,Q916,أنغولا
أنغويلا,,,,,,Q25228,أنغويلا
إثيوبيا,,,,,,Q115,إثيوبيا
إريتريا,,,,,,Q986,إريتريا
إستونيا,,,,,,Q191,إستونيا
إسواتيني,,,,,,Q1050,إسواتيني
