name,iso_num,iso_2,iso_3,ioc_cc,fifa_cc,wiki_data_id,wiki_id
,,,,,,Q228,Andorra
,,,,,,Q916,Angola
,,,,,,Q25228,Anguilla
,,,,,,Q781,Antigua and Barbuda
,,,,,,Q414,Argentina
,,,,,,Q399,Armenia
,,,,,,Q244165,Republic of Artsakh
,,,,,,Q21203,Aruba
,,,,,,Q408,Australia
,040,AT,AUT,AUT,AUT,Q40,Austria
,,,,,,Q227,Azerbaijan
,,,,,,Q398,Bahrain
,,,,,,Q902,Bangladesh
,,,,,,Q244,Barbados
,,,,,,Q184,Belarus
,,,,,,Q31,Belgium
,,,,,,Q242,Belize
,,,,,,Q962,Benin
,,,,,,Q23635,Bermuda
,,,,,,Q917,Bhutan
,,,,,,Q750,Bolivia
,,,,,,Q25396,Bonaire
,,,,,,Q225,Bosnia and Herzegovina
,,,,,,Q963,Botswana
,,,,,,Q155,Brazil
,,,,,,Q43448,British Indian Ocean Territory
,,,,,,Q25305,British Virgin Islands
,,,,,,Q921,Brunei
,,,,,,Q219,Bulgaria
,,,,,,Q965,Burkina Faso
,,,,,,Q967,Burundi
,,,,,,Q424,Cambodia
,,,,,,Q1009,Cameroon
,,,,,,Q16,Canada
,,,,,,Q1011,Cape Verde
,,,,,,Q5785,Cayman Islands
,,,,,,Q929,Central African Republic
,,,,,,Q657,Chad
,,,,,,Q298,Chile
,,,,,,Q148,China
,,,,,,Q31063,Christmas Island
,,,,,,Q161258,Clipperton Island
,,,,,,Q36004,Cocos (Keeling) Islands
,,,,,,Q739,Colombia
,,,,,,Q970,Comoros
,,,,,,Q800,Costa Rica
,,,,,,Q224,Croatia
,,,,,,Q241,Cuba
,,,,,,Q25279,Curaçao
,,,,,,Q229,Cyprus
,,,,,,Q213,Czech Republic
,,,,,,Q974,Democratic Republic of the Congo
,,,,,,Q23334,Abchazija
,004,AF,AFG,AFG,AFG,Q889,Afganistanas
,,,,,,Q37362,Akrotiris ir Dekelija
,,,,,,Q222,Albanija
,,,,,,Q262,Alžyras
,,,,,,Q35,Denmark
,,,,,,Q977,Djibouti
,,,,,,Q784,Dominica
,,,,,,Q786,Dominican Republic
,,,,,,Q574,East Timor
,,,,,,Q736,Ecuador
,,,,,,Q79,Egypt
,,,,,,Q792,El Salvador
,,,,,,Q21,England
,,,,,,Q983,Equatorial Guinea
,,,,,,Q986,Eritrea
,,,,,,Q191,Estonia
,,,,,,Q1050,Eswatini
,,,,,,Q115,Ethiopia
,,,,,,Q9648,Falkland Islands
,,,,,,Q4628,Faroe Islands
,,,,,,Q702,Federated States of Micronesia
,,,,,,Q712,Fiji
,,,,,,Q33,Finland
,,,,,,Q142,France
,,,,,,Q3769,French Guiana
,,,,,,Q1000,Gabon
,,,,,,Q230,Georgia (country)
,,,,,,Q183,Germany
Ghana,,,,,,Q117,Ghana
Gibraltar,,,,,,Q1410,Gibraltar
Greece,,,,,,Q41,Greece
Greenland,,,,,,Q223,Greenland
Grenada,,,,,,Q769,Grenada
Guadeloupe,,,,,,Q17012,Guadeloupe
Guatemala,,,,,,Q774,Guatemala
Guernsey,,,,,,Q3311985,Guernsey
Guinea,,,,,,Q1006,Guinea
Guinea-Bissau,,,,,,Q1007,Guinea-Bissau
Guyana,,,,,,Q734,Guyana
Haiti,,,,,,Q790,Haiti
Honduras,,,,,,Q783,Honduras
Hong Kong,,,,,,Q8646,Hong Kong
Hungary,,,,,,Q28,Hungary
Iceland,,,,,,Q189,Iceland
India,,,,,,Q668,India
Indonesia,,,,,,Q252,Indonesia
Iran,,,,,,Q794,Iran
Iraq,,,,,,Q796,Iraq
Ireland,,,,,,Q27,Republic of Ireland
Isle of Man,,,,,,Q9676,Isle of Man
Israel,,,,,,Q801,Israel
Italy,,,,,,Q38,Italy
Ivory Coast,,,,,,Q1008,Ivory Coast
Jamaica,,,,,,Q766,Jamaica
Japan,,,,,,Q17,Japan
Jersey,,,,,,Q785,Jersey
Jordan,,,,,,Q810,Jordan
Kazakhstan,,,,,,Q232,Kazakhstan
Kenya,,,,,,Q114,Kenya
Kiribati,,,,,,Q710,Kiribati
Kosovo,,,,,,Q1246,Kosovo
Kuwait,,,,,,Q817,Kuwait
Kyrgyzstan,,,,,,Q813,Kyrgyzstan
Laos,,,,,,Q819,Laos
Latvia,,,,,,Q211,Latvia
Lebanon,,,,,,Q822,Lebanon
Lesotho,,,,,,Q1013,Lesotho
Liberia,,,,,,Q1014,Liberia
Libya,,,,,,Q1016,Libya
Liechtenstein,,,,,,Q347,Liechtenstein
Lithuania,,,,,,Q37,Lithuania
Luxembourg,,,,,,Q32,Luxembourg
Macau,,,,,,Q14773,Macau
Madagascar,,,,,,Q1019,Madagascar
Malawi,,,,,,Q1020,Malawi
Malaysia,,,,,,Q833,Malaysia
Maldives,,,,,,Q826,Maldives
Mali,,,,,,Q912,Mali
Malta,,,,,,Q233,Malta
Marshall Islands,,,,,,Q709,Marshall Islands
Martinique,,,,,,Q17054,Martinique
Mauritania,,,,,,Q1025,Mauritania
Mauritius,,,,,,Q1027,Mauritius
Mexico,,,,,,Q96,Mexico
Moldova,,,,,,Q217,Moldova
Monaco,,,,,,Q235,Monaco
Mongolia,,,,,,Q711,Mongolia
Montenegro,,,,,,Q236,Montenegro
Montserrat,,,,,,Q13353,Montserrat
Morocco,,,,,,Q1028,Morocco
Mozambique,,,,,,Q1029,Mozambique
Myanmar,,,,,,Q836,Myanmar
Namibia,,,,,,Q1030,Namibia
Nauru,,,,,,Q697,Nauru
Navassa Island,,,,,,Q25359,Navassa Island
Nepal,,,,,,Q837,Nepal
Netherlands,,,,,,Q55,Netherlands
New Zealand,,,,,,Q664,New Zealand
Nicaragua,,,,,,Q811,Nicaragua
Niger,,,,,,Q1032,Niger
Nigeria,,,,,,Q1033,Nigeria
North Korea,,,,,,Q423,North Korea
North Macedonia,,,,,,Q221,North Macedonia
Northern Cyprus,,,,,,Q23681,Northern Cyprus
Northern Ireland,,,,,,Q26,Northern Ireland
Norway,,,,,,Q20,Norway
Oman,,,,,,Q842,Oman
Pakistan,,,,,,Q843,Pakistan
Palau,,,,,,Q695,Palau
Panama,,,,,,Q804,Panama
Papua New Guinea,,,,,,Q691,Papua New Guinea
Paraguay,,,,,,Q733,Paraguay
Peru,,,,,,Q419,Peru
Philippines,,,,,,Q928,Philippines
Poland,,,,,,Q36,Poland
Portugal,,,,,,Q45,Portugal
Puerto Rico,,,,,,Q1183,Puerto Rico
Qatar,,,,,,Q846,Qatar
Republic of the Congo,,,,,,Q971,Republic of the Congo
Romania,,,,,,Q218,Romania
Russia,,,,,,Q159,Russia
Rwanda,,,,,,Q1037,Rwanda
Saba,,,,,,Q25528,Saba
Sahrawi Arab Democratic Republic,,,,,,Q40362,Sahrawi Arab Democratic Republic
Saint Barthelemy,,,,,,Q25362,Saint Barthélemy
Saint Kitts and Nevis,,,,,,Q763,Saint Kitts and Nevis
Saint Lucia,,,,,,Q760,Saint Lucia
Saint Martin,,,,,,Q126125,Saint Martin
Saint Pierre and Miquelon,,,,,,Q34617,Saint Pierre and Miquelon
Saint Vincent and the Grenadines,,,,,,Q757,Saint Vincent and the Grenadines
Samoa,,,,,,Q683,Samoa
San Marino,,,,,,Q238,San Marino
Saudi Arabia,,,,,,Q851,Saudi Arabia
Scotland,,,,,,Q22,Scotland
Senegal,,,,,,Q1041,Senegal
Serbia,,,,,,Q403,Serbia
Seychelles,,,,,,Q1042,Seychelles
Sierra Leone,,,,,,Q1044,Sierra Leone
Singapore,,,,,,Q334,Singapore
Sint Eustatius,,,,,,Q26180,Sint Eustatius
Sint Maarten,,,,,,Q26273,Sint Maarten
Slovakia,,,,,,Q214,Slovakia
Slovenia,,,,,,Q215,Slovenia
Solomon Islands,,,,,,Q685,Solomon Islands
Somalia,,,,,,Q1045,Somalia
Somaliland,,,,,,Q34754,Somaliland
South Africa,,,,,,Q258,South Africa
South Georgia and the South Sandwich Islands,,,,,,Q35086,South Georgia and the South Sandwich Islands
South Korea,,,,,,Q884,South Korea
South Ossetia,,,,,,Q23427,South Ossetia
South Sudan,,,,,,Q958,South Sudan
Spain,,,,,,Q29,Spain
Sri Lanka,,,,,,Q854,Sri Lanka
State of Palestine,,,,,,Q219060,State of Palestine
Sudan,,,,,,Q1049,Sudan
Suriname,,,,,,Q730,Suriname
Svalbard,,,,,,Q25231,Svalbard
Sweden,,,,,,Q34,Sweden
Switzerland,,,,,,Q39,Switzerland
Syria,,,,,,Q858,Syria
São Tomé and Príncipe,,,,,,Q1039,São Tomé and Príncipe
Taiwan,,,,,,Q865,Taiwan
Tajikistan,,,,,,Q863,Tajikistan
Tanzania,,,,,,Q924,Tanzania
Thailand,,,,,,Q869,Thailand
The Bahamas,,,,,,Q778,The Bahamas
The Gambia,,,,,,Q1005,The Gambia
Togo,,,,,,Q945,Togo
Tonga,,,,,,Q678,Tonga
Transnistria,,,,,,Q907112,Transnistria
Trinidad and Tobago,,,,,,Q754,Trinidad and Tobago
Tunisia,,,,,,Q948,Tunisia
Turkey,,,,,,Q43,Turkey
Turkmenistan,,,,,,Q874,Turkmenistan
Turks and Caicos Islands,,,,,,Q18221,Turks and Caicos Islands
Tuvalu,,,,,,Q672,Tuvalu
Uganda,,,,,,Q1036,Uganda
Ukraine,,,,,,Q212,Ukraine
United Arab Emirates,,,,,,Q878,United Arab Emirates
United Kingdom,,,,,,Q145,United Kingdom
United States,,,,,,Q30,United States
United States Virgin Islands,,,,,,Q11703,United States Virgin Islands
Unknown,,,,,,Q400506,Unknown
Uruguay,,,,,,Q77,Uruguay
Uzbekistan,,,,,,Q265,Uzbekistan
Vanuatu,,,,,,Q686,Vanuatu
Vatican City,,,,,,Q237,Vatican City
Venezuela,,,,,,Q717,Venezuela
Vietnam,,,,,,Q881,Vietnam
Wales,,,,,WAL,Q25,Wales
Yemen,,,,,,Q805,Yemen
Zambia,,,,,,Q953,Zambia
Zimbabwe,,,,,,Q954,Zimbabwe
Åland,,,,,,Q5689,Åland
