full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Just a moment...,,,3100,,,
Just a moment...,,,3101,,,
Just a moment...,,,3102,,,
Just a moment...,,,3103,,,
Just a moment...,,,3104,,,
Just a moment...,,,3105,,,
Just a moment...,,,3106,,,
Just a moment...,,,3107,,,
Just a moment...,,,3108,,,
Just a moment...,,,3109,,,
Just a moment...,,,3110,,,
Just a moment...,,,3111,,,
Just a moment...,,,3112,,,
Just a moment...,,,3113,,,
Just a moment...,,,3114,,,
Just a moment...,,,3115,,,
Just a moment...,,,3116,,,
Just a moment...,,,3117,,,
Just a moment...,,,3118,,,
Just a moment...,,,3119,,,
Just a moment...,,,3120,,,
Just a moment...,,,3121,,,
Just a moment...,,,3122,,,
Just a moment...,,,3123,,,
Just a moment...,,,3124,,,
Just a moment...,,,3125,,,
Just a moment...,,,3126,,,
Just a moment...,,,3127,,,
Just a moment...,,,3128,,,
Just a moment...,,,3129,,,
Just a moment...,,,3130,,,
Just a moment...,,,3131,,,
Just a moment...,,,3132,,,
Just a moment...,,,3133,,,
Just a moment...,,,3134,,,
Just a moment...,,,3135,,,
Just a moment...,,,3136,,,
Just a moment...,,,3137,,,
Just a moment...,,,3138,,,
Just a moment...,,,3139,,,
Just a moment...,,,3140,,,
Just a moment...,,,3141,,,
Just a moment...,,,3142,,,
Just a moment...,,,3143,,,
Just a moment...,,,3144,,,
Just a moment...,,,3145,,,
Just a moment...,,,3146,,,
Just a moment...,,,3147,,,
Just a moment...,,,3148,,,
Just a moment...,,,3149,,,
Just a moment...,,,3150,,,
Just a moment...,,,3151,,,
Just a moment...,,,3152,,,
Just a moment...,,,3153,,,
Nadeem Gull Shair,Pakistan,,3154,,,
Sattar Noor,Pakistan,,3155,,,
Chan Hon Kwan,Hong Kong,,3156,,,
Yasir Karim Jesani,Pakistan,,3157,,,
Umer Naeem Memon,Pakistan,,3158,,,
Som Bahadur Tamang,Nepal,,3159,,,
Arman Mardanighafarokhi,Iran,,3160,,,
Yeung Kai Sang,Hong Kong,,3161,,,
Hwang Yong,South Korea,,3162,,,
Lai Hoi Ming,Hong Kong,,3163,,,
Hamed Zaredoost,Iran,,3164,,,
Omid Veirani,Iran,,3165,,,
Addulrahman Saif Alshami,Saudi Arabia,,3167,,,
Sumer Gurprit Mago,India,,3169,,,
Awais Ullah Munir,Pakistan,,3171,,,
Behnam Farshkaran,Iran,,3172,,,
Li Chengjie,China,,3173,,,
Molina Ortiz,United States,,3176,,,
Marian Poole,United States,,3177,,,
Hafiz Kambooh,England,,3179,,,
Brandon Langan,Scotland,,3180,,,
Haman Khavari,Sweden,,3184,,,
Watcharawut Khaengkhan,Sweden,,3185,,,
Thaweechai Phaoji,Sweden,,3186,,,
Jason Sormunen,Finland,,3189,,,
Tanzina Azad,Sweden,,3190,,,
Richard Lundin,Sweden,,3191,,,
Brian O'Grady,Sweden,,3194,,,
Andy Nettleton,Sweden,,3195,,,
Ville Pirila,Finland,,3197,,,
