full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Hong Kong 2 (2022),Hong Kong,,3100,,,
India 1 (2022),India,,3101,,,
India 2 (2022),India,,3102,,,
Mongolia 1 (2022),Mongolia,,3103,,,
Mongolia 2 (2022),Mongolia,,3104,,,
Thailand 1 (2022),Thailand,,3105,,,
Thailand 2 (2022),Thailand,,3106,,,
Thailand 3 (2022),Thailand,,3107,,,
Mohitha R T,India,,3108,,,
Zhao Yiran,China,,3136,,,
Deb Mejor,England,,3137,,,
Debra Shaw,Wales,,3138,,,
Pam Mejor,England,,3139,,,
Phimchanok Phoemphul,Thailand,,3140,,,
Prin Ratmukda,Thailand,,3142,,,
Wallace Wong,Hong Kong,,3143,,,
Zulfiqar Abdul Qadir,Pakistan,,3144,,,
Milan Lama,Nepal,,3145,,,
Shih Iyang,Taiwan,,3146,,,
utul Shih,Taiwan,,3147,,,
Rutul Pambhar,Pakistan,,3148,,,
Aamir Sohail Ahmed,Pakistan,,3149,,,
Sharjeel Mahmood Asmat,Pakistan,,3150,,,
Vorawit Thongweang,Thailand,,3152,,,
Sparsh Anil Pherwani,India,,3153,,,
Nadeem Gull Shair,Pakistan,,3154,,,
Sattar Noor,Pakistan,,3155,,,
Chan Hon Kwan,Hong Kong,,3156,,,
Yasir Karim Jesani,Pakistan,,3157,,,
Umer Naeem Memon,Pakistan,,3158,,,
Som Bahadur Tamang,Nepal,,3159,,,
Arman Mardanighafarokhi,Iran,,3160,,,
Yeung Kai Sang,Hong Kong,,3161,,,
Hwang Yong,South Korea,,3162,,,
Lai Hoi Ming,Hong Kong,,3163,,,
Hamed Zaredoost,Iran,,3164,,,
Omid Veirani,Iran,,3165,,,
Addulrahman Saif Alshami,Saudi Arabia,,3167,,,
Sumer Gurprit Mago,India,,3169,,,
Awais Ullah Munir,Pakistan,,3171,,,
Behnam Farshkaran,Iran,,3172,,,
Li Chengjie,China,,3173,,,
Molina Ortiz,United States,,3176,,,
Marian Poole,United States,,3177,,,
Hafiz Kambooh,England,,3179,,,
Brandon Langan,Scotland,,3180,,,
Haman Khavari,Sweden,,3184,,,
Watcharawut Khaengkhan,Sweden,,3185,,,
Thaweechai Phaoji,Sweden,,3186,,,
Jason Sormunen,Finland,,3189,,,
Tanzina Azad,Sweden,,3190,,,
Richard Lundin,Sweden,,3191,,,
Brian O'Grady,Sweden,,3194,,,
Andy Nettleton,Sweden,,3195,,,
Ville Pirila,Finland,,3197,,,
